"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0AI30","2019-10-09 07:00:00","26.000","90.000","5.200","25.500","0.850","1014.400","","0.000","-99.000","-99.000","-99.000","25.700","","24.700",""
"C0R240","2019-10-09 07:00:00","87.000","122.000","1.100","24.300","0.800","1004.300","","0.000","-99.000","-99.000","-99.000","24.300","","22.600",""
"C0AD30","2019-10-09 07:00:00","20.000","97.000","1.900","26.400","0.710","1012.400","","0.000","-99.000","-99.000","-99.000","26.400","","25.800",""
"C0D430","2019-10-09 07:00:00","87.000","0.000","0.000","23.200","0.840","1004.000","","0.000","-99.000","-99.000","-99.000","23.500","","21.600",""
"C0X210","2019-10-09 07:00:00","38.000","66.000","1.000","25.200","0.890","1008.400","","0.000","-99.000","-99.000","-99.000","26.400","","24.600",""
"C0R680","2019-10-09 07:00:00","13.000","44.000","2.600","26.000","-99.000","1013.800","","0.000","-99.000","-99.000","-99.000","26.600","","25.700",""
"C0AH10","2019-10-09 07:00:00","30.000","99.000","2.100","25.500","0.850","1012.200","","2.000","-99.000","-99.000","-99.000","25.500","","24.000",""
"C0O960","2019-10-09 07:00:00","112.000","132.000","0.800","24.600","0.930","1001.700","","0.000","-99.000","-99.000","-99.000","25.200","","24.100",""
"C0H950","2019-10-09 07:00:00","192.000","0.000","0.100","23.800","0.990","993.300","","0.000","-99.000","-99.000","-99.000","24.500","","23.100",""
"C0A540","2019-10-09 07:00:00","401.000","118.000","0.300","20.800","0.970","970.600","","-99.000","-99.000","-99.000","-99.000","20.800","","20.300",""
"C0C690","2019-10-09 07:00:00","242.000","116.000","1.100","23.100","0.780","989.000","","0.000","-99.000","-99.000","-99.000","23.100","","22.200",""
"C0V370","2019-10-09 07:00:00","74.000","0.000","0.000","24.600","1.000","1006.600","","0.000","-99.000","-99.000","-99.000","25.100","","23.700",""
"C0I110","2019-10-09 07:00:00","161.000","314.000","0.600","25.200","0.780","996.900","","0.000","-99.000","-99.000","-99.000","26.200","","24.600",""
"C0M750","2019-10-09 07:00:00","10.000","154.000","0.900","26.800","0.830","1013.000","","0.000","-99.000","-99.000","-99.000","27.000","","26.100",""
"C0U970","2019-10-09 07:00:00","7.000","266.000","1.500","22.500","0.920","1017.700","","41.500","-99.000","-99.000","-99.000","23.200","","21.900",""
"C0X300","2019-10-09 07:00:00","70.000","0.000","0.000","24.500","0.920","1006.200","","0.000","-99.000","-99.000","-99.000","25.200","","24.100",""
"C0R480","2019-10-09 07:00:00","57.000","43.000","1.000","24.900","0.790","1008.100","","0.000","-99.000","-99.000","-99.000","25.800","","24.500",""
"C0A9E0","2019-10-09 07:00:00","26.000","144.000","0.700","26.000","0.740","1014.200","","0.000","-99.000","-99.000","-99.000","26.100","","25.600",""
"C0R590","2019-10-09 07:00:00","72.000","102.000","0.600","24.900","0.920","1006.200","","0.000","-99.000","-99.000","-99.000","25.200","","24.400",""
"C0U600","2019-10-09 07:00:00","10.000","272.000","0.400","22.400","0.990","1016.200","","-99.000","-99.000","-99.000","-99.000","23.000","","21.600",""
"C0U910","2019-10-09 07:00:00","17.000","288.000","2.000","22.600","0.930","1015.400","","23.500","-99.000","-99.000","-99.000","23.800","","21.200",""
"C0V630","2019-10-09 07:00:00","19.000","137.000","1.100","26.900","0.790","1014.300","","0.000","-99.000","-99.000","-99.000","27.200","","26.400",""
"C0D650","2019-10-09 07:00:00","97.000","56.000","4.000","24.600","0.820","1004.500","","0.000","-99.000","-99.000","-99.000","24.900","","24.000",""
"C0K510","2019-10-09 07:00:00","10.000","59.000","0.900","24.800","0.880","1012.600","","0.000","-99.000","-99.000","-99.000","26.200","","24.600",""
"C0V360","2019-10-09 07:00:00","94.000","190.000","0.900","24.000","0.970","1003.700","","0.000","-99.000","-99.000","-99.000","24.700","","23.500",""
"C0M780","2019-10-09 07:00:00","30.000","65.000","0.400","26.300","0.840","1011.300","","0.000","-99.000","-99.000","-99.000","26.500","","25.700",""
"C0G850","2019-10-09 07:00:00","62.000","105.000","0.600","27.400","0.830","1006.300","","0.000","-99.000","-99.000","-99.000","28.200","","26.500",""
"C0K530","2019-10-09 07:00:00","12.000","74.000","1.100","24.700","0.880","1013.100","","0.000","-99.000","-99.000","-99.000","25.800","","24.400",""
"C0M830","2019-10-09 07:00:00","540.000","13.000","0.600","22.300","0.990","955.700","","0.000","-99.000","-99.000","-99.000","23.100","","21.700",""
"C0T790","2019-10-09 07:00:00","2830.000","132.000","3.100","8.300","0.930","731.000","","0.000","-99.000","-99.000","-99.000","8.300","","5.200",""
"C0S730","2019-10-09 07:00:00","110.000","28.000","7.800","24.900","0.860","1003.400","","0.000","13.000","23.000","","25.300","","24.900",""
"C0F0D0","2019-10-09 07:00:00","3171.000","150.000","1.500","10.800","0.710","701.400","","0.000","-99.000","-99.000","-99.000","10.800","","7.000",""
"C0F9X0","2019-10-09 07:00:00","166.000","41.000","0.400","24.900","0.830","996.300","","0.000","-99.000","-99.000","-99.000","25.900","","24.500",""
"C0F9Q0","2019-10-09 07:00:00","149.000","0.000","0.000","23.600","0.990","996.700","","0.000","-99.000","-99.000","-99.000","24.900","","22.900",""
"C0E780","2019-10-09 07:00:00","160.000","0.000","0.100","23.300","0.830","996.400","","0.000","-99.000","-99.000","-99.000","23.500","","22.500",""
"C0SA80","2019-10-09 07:00:00","136.000","243.000","0.800","20.400","0.990","1000.600","","0.500","-99.000","-99.000","-99.000","22.000","","20.000",""
"C0T960","2019-10-09 07:00:00","120.000","258.000","0.400","20.100","0.990","1004.100","","0.000","-99.000","-99.000","-99.000","21.800","","18.700",""
"C0UA50","2019-10-09 07:00:00","808.000","321.000","1.200","19.000","0.990","928.200","","30.500","-99.000","-99.000","-99.000","19.200","","18.100",""
"C0U860","2019-10-09 07:00:00","5.000","281.000","0.800","22.500","0.960","1017.300","","18.000","-99.000","-99.000","-99.000","23.000","","21.800",""
"C0F0C0","2019-10-09 07:00:00","983.000","0.000","0.000","19.000","0.990","906.600","","0.000","-99.000","-99.000","-99.000","20.400","","18.400",""
"C0D480","2019-10-09 07:00:00","223.000","0.000","0.000","23.200","0.890","989.100","","0.000","-99.000","-99.000","-99.000","23.200","","22.300",""
"C0K291","2019-10-09 07:00:00","8.000","73.000","0.700","26.100","0.900","1013.800","","0.000","-99.000","-99.000","-99.000","26.500","","25.700",""
"C0X170","2019-10-09 07:00:00","50.000","142.000","1.900","26.600","0.830","1008.000","","0.000","-99.000","-99.000","-99.000","27.200","","25.800",""
"C0AH30","2019-10-09 07:00:00","755.000","84.000","3.300","19.900","0.990","933.000","","1.000","-99.000","-99.000","-99.000","20.100","","19.100",""
"C0R130","2019-10-09 07:00:00","1040.000","85.000","0.900","21.300","0.590","899.400","","0.000","-99.000","-99.000","-99.000","21.300","","17.200",""
"C0M790","2019-10-09 07:00:00","15.000","43.000","0.900","25.500","0.820","1011.600","","0.000","-99.000","-99.000","-99.000","26.300","","25.200",""
"C0E530","2019-10-09 07:00:00","341.000","0.000","0.000","21.900","0.950","975.700","","0.000","-99.000","-99.000","-99.000","22.200","","21.000",""
"C0I520","2019-10-09 07:00:00","3860.000","70.000","1.400","6.100","0.240","645.400","","-99.000","-99.000","-99.000","-99.000","6.800","","3.900",""
"C0C590","2019-10-09 07:00:00","72.000","55.000","1.500","26.200","0.810","1007.200","","0.000","-99.000","-99.000","-99.000","26.200","","23.600",""
"C0G780","2019-10-09 07:00:00","27.000","356.000","0.900","25.500","0.810","1011.000","","0.000","-99.000","-99.000","-99.000","26.300","","25.400",""
"C0V660","2019-10-09 07:00:00","25.000","109.000","1.500","25.900","0.890","1012.500","","0.000","-99.000","-99.000","-99.000","26.800","","25.500",""
"C0F9R0","2019-10-09 07:00:00","20.000","54.000","1.100","24.100","0.970","1013.100","","0.000","-99.000","-99.000","-99.000","25.400","","23.800",""
"C0W130","2019-10-09 07:00:00","18.000","34.000","4.200","25.900","0.850","1011.100","","0.000","9.700","17.000","","26.200","","25.600",""
"C0C700","2019-10-09 07:00:00","151.000","89.000","3.500","24.100","0.820","999.200","","0.000","-99.000","-99.000","-99.000","24.300","","23.100",""
"C0R100","2019-10-09 07:00:00","1006.000","54.000","0.300","19.100","0.920","905.200","","0.000","-99.000","-99.000","-99.000","19.100","","17.700",""
"C0X120","2019-10-09 07:00:00","28.000","152.000","2.000","26.500","0.830","1012.000","","0.000","-99.000","-99.000","-99.000","27.300","","26.100",""
"C0R670","2019-10-09 07:00:00","26.000","67.000","2.800","26.000","-99.000","1012.800","","0.000","-99.000","-99.000","-99.000","26.500","","25.300",""
"C0W110","2019-10-09 07:00:00","16.000","33.000","8.900","23.300","0.830","1016.600","","0.000","15.100","21.000","","24.000","","23.100",""
"CM0130","2019-10-09 07:00:00","11.000","137.000","2.200","27.000","0.800","1013.700","","0.000","-99.000","-99.000","-99.000","27.800","","26.900",""
"C0AC70","2019-10-09 07:00:00","71.000","73.000","1.600","25.000","0.860","1008.600","","2.000","-99.000","-99.000","-99.000","25.000","","24.100",""
"CM0100","2019-10-09 07:00:00","25.000","15.000","4.100","25.900","0.710","1012.000","","0.000","9.900","7.000","","26.000","","25.200",""
"C0X050","2019-10-09 07:00:00","25.000","134.000","0.600","25.700","0.910","1010.400","","0.000","-99.000","-99.000","-99.000","26.700","","24.700",""
"C0K580","2019-10-09 07:00:00","26.000","80.000","0.500","25.500","0.930","1012.700","","0.000","-99.000","-99.000","-99.000","25.900","","24.500",""
"C0G650","2019-10-09 07:00:00","34.000","0.000","0.200","25.700","0.990","1010.300","","0.000","-99.000","-99.000","-99.000","26.200","","24.900",""
"C0T9B0","2019-10-09 07:00:00","558.000","269.000","0.300","21.200","0.780","956.100","","0.000","-99.000","-99.000","-99.000","21.200","","19.700",""
"C0E850","2019-10-09 07:00:00","104.000","181.000","0.700","22.100","0.950","1002.700","","0.000","-99.000","-99.000","-99.000","22.800","","21.200",""
"C0S990","2019-10-09 07:00:00","409.000","18.000","4.200","22.800","0.740","970.400","","0.000","-99.000","-99.000","-99.000","22.800","","21.600",""
"C0X240","2019-10-09 07:00:00","394.000","0.000","0.000","23.400","0.880","971.100","","0.000","-99.000","-99.000","-99.000","23.500","","22.400",""
"C0I090","2019-10-09 07:00:00","910.000","213.000","0.900","20.600","0.940","915.500","","0.000","-99.000","-99.000","-99.000","21.300","","19.700",""
"C0I490","2019-10-09 07:00:00","1601.000","261.000","1.200","17.400","0.990","844.700","","0.000","-99.000","-99.000","-99.000","17.400","","15.100",""
"C0Z050","2019-10-09 07:00:00","830.000","310.000","0.600","17.500","0.810","927.200","","0.000","-99.000","-99.000","-99.000","20.900","","16.800",""
"C0X150","2019-10-09 07:00:00","18.000","145.000","0.900","-99.000","0.820","1013.400","","0.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0R690","2019-10-09 07:00:00","248.000","10.000","1.600","23.600","-99.000","986.500","","0.000","-99.000","-99.000","-99.000","24.100","","23.300",""
"C0U720","2019-10-09 07:00:00","1260.000","277.000","0.600","15.800","1.000","891.800","","0.500","-99.000","-99.000","-99.000","16.200","","14.700",""
"C0W140","2019-10-09 07:00:00","21.000","30.000","4.000","24.800","0.790","1015.100","","0.000","-99.000","-99.000","-99.000","25.900","","24.700",""
"C0G660","2019-10-09 07:00:00","27.000","267.000","0.500","26.100","0.850","1012.700","","0.000","-99.000","-99.000","-99.000","26.100","","24.200",""
"C0E750","2019-10-09 07:00:00","62.000","33.000","0.600","24.000","0.750","1006.500","","0.000","-99.000","-99.000","-99.000","24.500","","23.400",""
"C0U520","2019-10-09 07:00:00","517.000","0.000","0.000","19.800","0.990","962.200","","8.000","-99.000","-99.000","-99.000","19.800","","18.900",""
"C0T9G0","2019-10-09 07:00:00","605.000","51.000","0.600","19.900","0.990","951.900","","0.000","-99.000","-99.000","-99.000","20.400","","19.400",""
"C0S700","2019-10-09 07:00:00","507.000","224.000","0.400","21.800","0.780","960.800","","0.000","-99.000","-99.000","-99.000","21.800","","19.200",""
"C0Z310","2019-10-09 07:00:00","59.000","10.000","0.300","22.300","0.990","1011.500","","0.500","-99.000","-99.000","-99.000","23.300","","22.200",""
"C0V610","2019-10-09 07:00:00","22.000","84.000","2.000","26.300","0.840","1011.700","","0.000","-99.000","-99.000","-99.000","27.700","","25.600",""
"C0E610","2019-10-09 07:00:00","850.000","0.000","0.000","20.400","0.850","921.900","","0.000","-99.000","-99.000","-99.000","21.800","","20.200",""
"C0R280","2019-10-09 07:00:00","242.000","56.000","2.400","23.500","-99.000","987.800","","0.000","-99.000","-99.000","-99.000","24.300","","23.300",""
"C0V450","2019-10-09 07:00:00","51.000","105.000","0.600","25.700","0.990","1008.400","","0.000","-99.000","-99.000","-99.000","25.900","","23.100",""
"C0M720","2019-10-09 07:00:00","225.000","355.000","0.900","25.100","0.840","989.000","","0.000","-99.000","-99.000","-99.000","25.300","","24.500",""
"C0AD10","2019-10-09 07:00:00","27.000","193.000","1.500","25.200","0.760","1013.000","","0.000","-99.000","-99.000","-99.000","26.500","","25.000",""
"C0Z180","2019-10-09 07:00:00","34.000","27.000","3.000","23.100","0.850","1013.800","","0.000","-99.000","-99.000","-99.000","24.300","","21.800",""
"C0K420","2019-10-09 07:00:00","42.000","54.000","0.400","25.500","0.860","1009.600","","0.000","-99.000","-99.000","-99.000","26.200","","24.400",""
"C0D540","2019-10-09 07:00:00","227.000","62.000","0.300","22.300","0.830","990.200","","0.000","-99.000","-99.000","-99.000","22.300","","20.600",""
"C0E590","2019-10-09 07:00:00","40.000","0.000","0.200","23.100","0.840","1009.200","","0.000","-99.000","-99.000","-99.000","23.200","","22.000",""
"C0Z330","2019-10-09 07:00:00","488.000","24.000","0.900","20.000","0.830","964.000","","0.000","-99.000","-99.000","-99.000","20.400","","19.200",""
"C0R580","2019-10-09 07:00:00","10.000","125.000","1.000","24.900","0.850","1013.200","","0.000","-99.000","-99.000","-99.000","26.100","","23.800",""
"C0S810","2019-10-09 07:00:00","65.000","323.000","4.300","22.800","0.810","1011.400","","0.000","-99.000","-99.000","-99.000","24.100","","21.300",""
"C0V820","2019-10-09 07:00:00","441.000","30.000","1.000","22.900","0.900","967.400","","0.000","-99.000","-99.000","-99.000","23.100","","21.600",""
"C0K490","2019-10-09 07:00:00","91.000","40.000","0.400","25.700","0.850","1003.900","","0.000","-99.000","-99.000","-99.000","26.200","","25.000",""
"C0SA20","2019-10-09 07:00:00","857.000","340.000","2.600","19.500","0.820","921.400","","0.000","9.000","3.000","","19.500","","17.900",""
"CM0140","2019-10-09 07:00:00","26.000","56.000","0.600","25.900","0.600","1014.000","","0.000","-99.000","-99.000","-99.000","26.300","","25.300",""
"C0AC80","2019-10-09 07:00:00","40.000","86.000","1.100","23.900","0.900","1011.900","","1.000","-99.000","-99.000","-99.000","23.900","","23.200",""
"C0M810","2019-10-09 07:00:00","1354.000","0.000","0.000","17.400","0.980","868.700","","0.000","-99.000","-99.000","-99.000","18.100","","16.900",""
"C0I360","2019-10-09 07:00:00","300.000","149.000","0.600","24.300","0.650","980.100","","0.000","-99.000","-99.000","-99.000","25.000","","23.300",""
"C0C620","2019-10-09 07:00:00","19.000","71.000","1.200","25.100","0.840","1012.900","","0.000","-99.000","-99.000","-99.000","25.200","","23.100",""
"C0G790","2019-10-09 07:00:00","27.000","0.000","0.000","25.600","0.950","1013.300","","0.000","-99.000","-99.000","-99.000","25.900","","24.900",""
"C0M850","2019-10-09 07:00:00","695.000","0.000","0.000","21.200","0.830","936.800","","0.000","-99.000","-99.000","-99.000","21.700","","20.900",""
"C0UA20","2019-10-09 07:00:00","2619.000","203.000","0.700","10.200","0.860","-99.000","","0.000","-99.000","-99.000","-99.000","11.400","","8.000",""
"C0F9V0","2019-10-09 07:00:00","525.000","178.000","1.500","22.700","0.740","957.400","","0.000","-99.000","-99.000","-99.000","24.200","","21.600",""
"C0T900","2019-10-09 07:00:00","160.000","261.000","0.300","22.200","0.750","997.900","","0.000","-99.000","-99.000","-99.000","22.300","","21.400",""
"C0K440","2019-10-09 07:00:00","35.000","54.000","0.500","25.200","0.880","1010.700","","0.000","-99.000","-99.000","-99.000","25.900","","23.900",""
"C0Z250","2019-10-09 07:00:00","1124.000","0.000","0.000","16.900","0.990","894.400","","0.000","-99.000","-99.000","-99.000","16.900","","15.100",""
"C0G860","2019-10-09 07:00:00","45.000","0.000","0.200","26.200","0.830","1007.800","","0.000","-99.000","-99.000","-99.000","27.300","","25.800",""
"C0V790","2019-10-09 07:00:00","410.000","39.000","3.500","22.100","0.740","968.100","","0.000","-99.000","-99.000","-99.000","23.500","","21.800",""
"C0V740","2019-10-09 07:00:00","60.000","162.000","0.700","24.900","0.940","1008.500","","0.000","-99.000","-99.000","-99.000","26.300","","24.400",""
"C0Z200","2019-10-09 07:00:00","153.000","182.000","1.200","20.600","0.990","1001.200","","0.000","-99.000","-99.000","-99.000","22.800","","19.900",""
